batch_id,research_order_in_batch,subject_id,name,preassigned_axis,event_year,polarity,event_type,event_description,source_url,source_title,source_publisher,source_date,source_quality,eligibility_note,exclude,exclude_reason,source_batch_file,source_batch,event_row_in_batch
2,7,V5DEVE2_028,Laurent Fignon,COMPETITIVE,1989,negative,tour_de_france_runner_up,Lost the Tour de France to Greg LeMond by eight seconds in the final overall classification.,https://www.letour.fr/en/news/2024/finish-with-a-capital-f-champs-elysees-welcome-to-sprinter-heaven-iv-iv/1316968,Finish with a capital F - Champs-Élysées,Tour de France,,high,Direct defeat for the overall championship by a historically narrow margin.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_02/V5_DEV_EXPANSION_E2_BATCH_02_EVENTS.csv,2,14
2,8,V5DEVE2_029,Molly Ringwald,PROJECT,1983,positive,golden_globe_nomination,Received a Golden Globe nomination for New Star of the Year for Tempest.,https://goldenglobes.com/person/molly-ringwald/,Molly Ringwald,Golden Globes,,high,Major professional recognition tied to a discrete film project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_02/V5_DEV_EXPANSION_E2_BATCH_02_EVENTS.csv,2,15
2,11,V5DEVE2_032,Simone Signoret,PROJECT,1960,positive,academy_award_best_actress_win,Won the Academy Award for Best Actress for Room at the Top.,https://www.oscars.org/oscars/ceremonies/1960,1960 Academy Awards,Academy of Motion Picture Arts and Sciences,,high,Major international film award tied to a discrete acting project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_02/V5_DEV_EXPANSION_E2_BATCH_02_EVENTS.csv,2,18
2,13,V5DEVE2_034,Paul Duchesnay,COMPETITIVE,1991,positive,world_figure_skating_title,Won the world ice dancing championship with Isabelle Duchesnay.,https://www.olympedia.org/athletes/85315,Paul Duchesnay,Olympedia,,high,Direct world championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_02/V5_DEV_EXPANSION_E2_BATCH_02_EVENTS.csv,2,20
2,13,V5DEVE2_034,Paul Duchesnay,COMPETITIVE,1992,positive,olympic_silver,Won the Olympic silver medal in ice dancing.,https://www.olympedia.org/athletes/85315,Paul Duchesnay,Olympedia,,high,Direct Olympic medal result.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_02/V5_DEV_EXPANSION_E2_BATCH_02_EVENTS.csv,2,21
2,14,V5DEVE2_035,Claude Lelouch,PROJECT,1966,positive,palme_dor_win,A Man and a Woman won the Palme d'Or at the Cannes Film Festival.,https://www.festival-cannes.com/en/press/press-releases/a-man-a-woman-two-posters/,A Man and a Woman: two posters,Festival de Cannes,,high,Major international festival win tied to a discrete directed film.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_02/V5_DEV_EXPANSION_E2_BATCH_02_EVENTS.csv,2,22
2,14,V5DEVE2_035,Claude Lelouch,PROJECT,1967,positive,academy_award_screenplay_win,Won the Academy Award for Original Screenplay for A Man and a Woman.,https://www.oscars.org/oscars/ceremonies/1967,1967 Academy Awards,Academy of Motion Picture Arts and Sciences,,high,Major international award tied to a discrete film project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_02/V5_DEV_EXPANSION_E2_BATCH_02_EVENTS.csv,2,23
2,16,V5DEVE2_037,Peter Mullan,PROJECT,1998,positive,cannes_best_actor_win,Won Best Actor at Cannes for My Name Is Joe.,https://www.festival-cannes.com/en/p/peter-mullan/,Peter Mullan,Festival de Cannes,,high,Major international festival acting award tied to a discrete project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_02/V5_DEV_EXPANSION_E2_BATCH_02_EVENTS.csv,2,25
2,16,V5DEVE2_037,Peter Mullan,PROJECT,2010,positive,golden_shell_win,Neds won the Golden Shell at the San Sebastián International Film Festival.,https://www.sansebastianfestival.com/2010/awards_and_jury_members/awards/1/5709/in,Awards 2010,San Sebastián International Film Festival,,high,Major festival win tied to a discrete directed film.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_02/V5_DEV_EXPANSION_E2_BATCH_02_EVENTS.csv,2,26
2,18,V5DEVE2_039,Joshua Logan,PROJECT,1950,positive,pulitzer_drama_win,Shared the Pulitzer Prize for Drama for South Pacific.,https://www.pulitzer.org/winners/richard-rodgers-oscar-hammerstein-ii-and-joshua-logan,"Richard Rodgers, Oscar Hammerstein II and Joshua Logan",The Pulitzer Prizes,,high,Major project-specific writing/theatre award.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_02/V5_DEV_EXPANSION_E2_BATCH_02_EVENTS.csv,2,28
2,19,V5DEVE2_040,Harry Crosby,STATUS,1927,positive,publishing_house_founder_accession,Co-founded Black Sun Press with Caresse Crosby.,https://www.ebsco.com/research-starters/biography/harry-crosby,Harry Crosby,EBSCO Research Starters,,medium,Founder-level formal organizational authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_02/V5_DEV_EXPANSION_E2_BATCH_02_EVENTS.csv,2,29
2,20,V5DEVE2_041,Anne Finucane,STATUS,2015,positive,bank_vice_chair_accession,"Served as vice chairman of Bank of America, a top executive leadership role.",https://www.sec.gov/Archives/edgar/data/70858/000119312521257413/d305216dex991.htm,Bank of America Announces Senior Leadership Changes,Bank of America / SEC,,high,Formal accession/tenure in top corporate authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_02/V5_DEV_EXPANSION_E2_BATCH_02_EVENTS.csv,2,30
2,21,V5DEVE2_042,Massimo D'Alema,STATUS,1998,positive,prime_minister_accession,Became Prime Minister of Italy.,https://www.senato.it/leg/13/BGT/Schede/Attsen/00000750.htm,Massimo D'Alema,Senato della Repubblica,,high,Direct accession to national executive leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_02/V5_DEV_EXPANSION_E2_BATCH_02_EVENTS.csv,2,32
2,21,V5DEVE2_042,Massimo D'Alema,STATUS,2000,negative,prime_minister_resignation,Resigned as Prime Minister after political setbacks.,https://www.senato.it/leg/13/BGT/Schede/Attsen/00000750.htm,Massimo D'Alema,Senato della Repubblica,,high,Direct loss of top national executive authority through resignation.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_02/V5_DEV_EXPANSION_E2_BATCH_02_EVENTS.csv,2,33
3,2,V5DEVE2_044,Bertrand Blier,PROJECT,1989,positive,cannes_grand_prix_win,Trop belle pour toi won the Grand Prix at Cannes.,https://www.festival-cannes.com/en/p/bertrand-blier/,Bertrand Blier,Festival de Cannes,,high,Major international festival award tied to a discrete film project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,2
3,2,V5DEVE2_044,Bertrand Blier,PROJECT,1990,positive,cesar_director_win,Received César recognition for directing Trop belle pour toi.,https://www.academie-cinema.org/personnes/bertrand-blier-172946/,Bertrand Blier,Académie des César,,high,Major national film award tied to a discrete project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,3
3,4,V5DEVE2_046,Rudi Altig,COMPETITIVE,1966,positive,road_world_championship_win,Won the professional road cycling world championship at the Nürburgring.,https://www1.wdr.de/stichtag/stichtag-rudi-altig-weltmeister-100.html,Rudi Altig wird Straßen-Weltmeister,WDR,,high,Direct world championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,5
3,5,V5DEVE2_047,Raffaella Carrà,PROJECT,1970,positive,television_show_breakthrough,Achieved a major national television breakthrough through Canzonissima.,https://raffaellacarra.com/bio/,Biography,Raffaella Carrà official site,,medium,Documented major success tied to a discrete television project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,6
3,5,V5DEVE2_047,Raffaella Carrà,PROJECT,1983,positive,television_program_success,"Pronto, Raffaella? became a major television success.",https://raffaellacarra.com/bio/,Biography,Raffaella Carrà official site,,medium,Documented major success tied to a discrete television project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,7
3,6,V5DEVE2_048,Pierre Hermé,STATUS,1998,positive,company_founder_accession,Founded Maison Pierre Hermé Paris.,https://www.pierreherme.com/en/pierre-herme-portrait,Pierre Hermé,Maison Pierre Hermé Paris,,high,Founder-level organizational authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,8
3,7,V5DEVE2_049,Raymond Domenech,COMPETITIVE,2006,negative,world_cup_final_loss,"As France head coach, finished runner-up after losing the FIFA World Cup final.",https://www.fff.fr/equipe-nationale/selectionneur/86-raymond-domenech/fiche.html,Raymond Domenech,French Football Federation,,high,Direct defeat in the sport's premier international championship final.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,9
3,8,V5DEVE2_050,Jason Connery,PROJECT,2016,positive,bafta_scotland_feature_win,Tommy's Honour won the Scottish BAFTA for Best Feature Film.,https://people.com/all-about-sean-connery-son-jason-connery-8580470,All About Sean Connery's Son Jason Connery,People,,medium,Major project-specific film award tied to his directed feature.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,10
3,9,V5DEVE2_051,Clark Gable,STATUS,1942,positive,military_officer_commission,Entered commissioned military service during World War II and served as an officer in the U.S. Army Air Forces.,https://www.nationalmuseum.af.mil/Visit/Museum-Exhibits/Fact-Sheets/Display/Article/196680/maj-clark-gable/,Maj. Clark Gable,National Museum of the U.S. Air Force,,high,Formal accession to commissioned military authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,11
3,10,V5DEVE2_052,Gino Bartali,COMPETITIVE,1938,positive,tour_de_france_win,Won the Tour de France.,https://archivio.giroditalia.it/eng/editions/1933-1947/,Giro d'Italia historical archive,Giro d'Italia,,medium,Major Grand Tour championship win; retained with medium source fit.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,12
3,10,V5DEVE2_052,Gino Bartali,COMPETITIVE,1948,positive,tour_de_france_win,"Won the Tour de France for a second time, ten years after his first victory.",https://archivio.giroditalia.it/eng/editions/1933-1947/,Giro d'Italia historical archive,Giro d'Italia,,medium,Major Grand Tour championship win; retained with medium source fit.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,13
3,11,V5DEVE2_053,Alex Harvey,PROJECT,1975,positive,album_chart_success,The Sensational Alex Harvey Band achieved major UK chart success during its mid-1970s peak.,https://www.officialcharts.com/artist/15393/sensational-alex-harvey-band/,Sensational Alex Harvey Band,Official Charts Company,,high,Commercial chart success tied to discrete recordings.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,14
3,13,V5DEVE2_055,Gilles Simon,COMPETITIVE,2008,positive,atp_title_win,Won ATP singles titles in Indianapolis and Bucharest during the 2008 season.,https://www.atptour.com/en/scores/results-archive?year=2008,Results Archive 2008,ATP Tour,,high,Direct professional tour title wins.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,16
3,14,V5DEVE2_056,Jean Sablon,PROJECT,1930,positive,international_radio_breakthrough,Established a major international singing career that later included a large U.S. radio audience.,https://friendship-first.com/464-sablon-jean,Jean Sablon official reference,Jean Sablon official reference site,,medium,Major documented professional project success; year is approximate to the early recording/radio breakthrough.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,17
3,15,V5DEVE2_057,Arthur Ashe,STATUS,1972,positive,players_association_founder_leadership,Was a founder of the Association of Tennis Professionals and later served as its president.,https://www.atptour.com/en/players/arthur-ashe/a063/bio,Arthur Ashe | Bio,ATP Tour,,high,Formal leadership authority in the players' association.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,18
3,15,V5DEVE2_057,Arthur Ashe,STATUS,1981,positive,davis_cup_captain_accession,Began serving as U.S. Davis Cup captain.,https://www.atptour.com/en/players/arthur-ashe/a063/bio,Arthur Ashe | Bio,ATP Tour,,high,Formal national-team leadership accession.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,19
3,16,V5DEVE2_058,Hugues Aufray,PROJECT,1964,positive,eurovision_top_five_finish,Finished fourth for France at the Eurovision Song Contest.,https://www.eurovision.com/eurovision-song-contest/copenhagen-1964/participants/hugues-aufray/,Hugues Aufray - France | Copenhagen 1964,Eurovision / EBU,,high,Major international song-contest result tied to a discrete song project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,20
3,17,V5DEVE2_059,Brent Scowcroft,STATUS,1975,positive,national_security_advisor_accession,Became U.S. National Security Advisor.,https://georgewbush-whitehouse.archives.gov/nsc/history.html,History of the National Security Council,White House archive,,high,Direct accession to senior national-security authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,21
3,17,V5DEVE2_059,Brent Scowcroft,STATUS,1989,positive,national_security_advisor_reaccession,Returned as U.S. National Security Advisor under President George H. W. Bush.,https://georgewbush-whitehouse.archives.gov/nsc/history.html,History of the National Security Council,White House archive,,high,Direct accession to senior national-security authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,22
3,18,V5DEVE2_060,Giancarlo Cito,STATUS,1992,negative,municipal_authority_loss,His local political authority was removed through a formal government dissolution action.,https://www.gazzettaufficiale.it/atto/serie_generale/caricaArticoloDefault/originario?atto.codiceRedazionale=092A1552&atto.dataPubblicazioneGazzetta=1992-04-04&atto.tipoProvvedimento=DECRETO,Decreto,Gazzetta Ufficiale della Repubblica Italiana,,high,Direct formal loss of public authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,23
3,19,V5DEVE2_061,Giuseppe Pella,STATUS,1953,positive,prime_minister_accession,Became Prime Minister of Italy.,https://history.state.gov/historicaldocuments/frus1952-54v08/d160,Foreign Relations of the United States,U.S. Department of State,,high,Direct accession to national executive leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,24
3,19,V5DEVE2_061,Giuseppe Pella,STATUS,1954,negative,prime_minister_resignation,Resigned as Prime Minister in January 1954.,https://history.state.gov/historicaldocuments/frus1952-54v08/d160,Foreign Relations of the United States,U.S. Department of State,,high,Direct loss of top national executive authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,25
3,19,V5DEVE2_061,Giuseppe Pella,STATUS,1954,positive,european_parliament_president_accession,"Became President of the Common Assembly, a predecessor of the European Parliament.",https://www.europarl.europa.eu/former_ep_presidents/president-fontaine/former/en/asscom.htm,Former E.P. Presidents,European Parliament,,high,Direct accession to supranational parliamentary leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,26
3,20,V5DEVE2_062,Gianni Agnelli,STATUS,1966,positive,fiat_chairman_accession,Became president/chairman of Fiat.,https://www.quirinale.it/onorificenze/insigniti/585,Giovanni Agnelli,Presidency of the Italian Republic,,medium,Formal accession to top corporate authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,27
4,2,V5DEVE2_064,Michel Gondry,PROJECT,2005,positive,academy_award_screenplay_win,Won the Academy Award for Original Screenplay for Eternal Sunshine of the Spotless Mind.,https://www.oscars.org/oscars/ceremonies/2005/A--E,2005 Academy Awards,Academy of Motion Picture Arts and Sciences,,high,Major international award tied to a discrete film project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,2
4,3,V5DEVE2_065,Karl Kaufmann,STATUS,1933,positive,regional_governor_authority_accession,Held top Nazi Party and state authority in Hamburg as Gauleiter and Reich governor.,https://www.ndr.de/der_ndr/unternehmen/chronik/Gauleiter-Karl-Kaufmann-spricht-zu-Hamburgern%2Caudio34040.html,Gauleiter Karl Kaufmann spricht zu Hamburgern,NDR,,high,"Formal accession/tenure in regional political authority; coded neutrally as authority, not moral approval.",False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,3
4,4,V5DEVE2_066,Wyomia Tyus,COMPETITIVE,1964,positive,olympic_100m_gold,Won Olympic gold in the women's 100 metres.,https://www.teamusa.com/hall-of-fame/hall-of-fame-members/wyomia-tyus,Wyomia Tyus,Team USA Hall of Fame,,high,Direct Olympic championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,4
4,4,V5DEVE2_066,Wyomia Tyus,COMPETITIVE,1968,positive,olympic_100m_gold,Successfully defended the Olympic 100 metres title and also won relay gold.,https://www.teamusa.com/hall-of-fame/hall-of-fame-members/wyomia-tyus,Wyomia Tyus,Team USA Hall of Fame,,high,Direct Olympic championship wins.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,5
4,5,V5DEVE2_067,James McAvoy,PROJECT,2008,positive,bafta_leading_actor_nomination,"Received major awards recognition for Atonement, including a BAFTA leading-actor nomination.",https://www.bafta.org/awards/film/leading-actor/,Leading Actor,BAFTA,,high,Major national film-award recognition tied to a discrete acting project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,6
4,6,V5DEVE2_068,Jacques Calvet,STATUS,1984,positive,automaker_chairman_accession,Took leadership of PSA Peugeot Citroën.,https://www.media.stellantis.com/em-en/psa-archive/press/tribute-to-jacques-calvet,Tribute to Jacques Calvet,Stellantis / PSA archive,,high,Formal accession to top corporate authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,7
4,6,V5DEVE2_068,Jacques Calvet,STATUS,1997,negative,corporate_leadership_exit,Left the leadership of PSA after a long tenure amid an enforced age-limit transition.,https://www.largus.fr/actualite-automobile/lancien-patron-de-psa-jacques-calvet-est-decede-10284398.html,L'ancien patron de PSA Jacques Calvet est décédé,L'Argus,,medium,Direct end of top corporate authority; retained for QA because circumstances include institutional age limits.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,8
4,7,V5DEVE2_069,Roman Gabriel,COMPETITIVE,1969,positive,nfl_mvp,Was named the Associated Press NFL Most Valuable Player.,https://www.nfl.com/news/former-rams-eagles-qb-roman-gabriel-dies-at-age-83,"Former Rams, Eagles QB Roman Gabriel dies at age 83",NFL,,high,Major league-wide competitive award.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,9
4,8,V5DEVE2_070,Amel Bent,PROJECT,2004,positive,debut_album_commercial_success,"Her debut album Un Jour d'été became a major commercial success in France, led by Ma philosophie.",https://mmeawards.eu/en/mme_artists/amel-bent/,Amel Bent,Music Moves Europe Awards,,medium,Documented large-scale commercial success tied to a discrete album project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,10
4,9,V5DEVE2_071,Leo Kirch,STATUS,2002,negative,media_empire_insolvency_loss,KirchMedia filed for insolvency and Leo Kirch bowed out of control of his namesake media empire.,https://www.latimes.com/archives/la-xpm-2002-apr-09-fi-kirch9-story.html,Kirch's Core Holdings Seek Creditor Protection,Los Angeles Times,,medium,Direct collapse/loss of founder-level corporate authority following insolvency.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,11
4,11,V5DEVE2_073,Vittorio De Sica,PROJECT,1948,positive,academy_foreign_film_recognition,Bicycle Thieves became an internationally recognized award-winning film project.,https://www.oscars.org/oscars/ceremonies/1950,Academy Awards,Academy of Motion Picture Arts and Sciences,,high,Major international award recognition tied to a discrete directed film.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,13
4,11,V5DEVE2_073,Vittorio De Sica,PROJECT,1972,positive,academy_foreign_language_film_win,The Garden of the Finzi-Continis won the Academy Award for Foreign Language Film.,https://www.oscars.org/oscars/ceremonies/1972,1972 Academy Awards,Academy of Motion Picture Arts and Sciences,,high,Major international award tied to a discrete directed film.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,14
4,12,V5DEVE2_074,James Day Hodgson,STATUS,1970,positive,labor_secretary_accession,Became U.S. Secretary of Labor.,https://www.dol.gov/general/aboutdol/history/hodgson,James D. Hodgson,U.S. Department of Labor,,high,Direct accession to federal cabinet authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,15
4,12,V5DEVE2_074,James Day Hodgson,STATUS,1974,positive,ambassador_accession,Became U.S. Ambassador to Japan.,https://history.state.gov/departmenthistory/people/hodgson-james-day,James Day Hodgson,U.S. Department of State,,high,Direct accession to senior diplomatic authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,16
4,13,V5DEVE2_075,Émile Pladner,COMPETITIVE,1929,positive,world_flyweight_title_win,Won the world flyweight boxing championship.,https://openboxing.org/flyweight/,Flyweight history,Open Boxing,,medium,Direct world championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,17
4,13,V5DEVE2_075,Émile Pladner,COMPETITIVE,1929,negative,world_flyweight_title_loss,Lost the world flyweight championship in a rematch.,https://openboxing.org/flyweight/,Flyweight history,Open Boxing,,medium,Direct defeat resulting in loss of a world championship.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,18
4,14,V5DEVE2_076,Robert Frank,PROJECT,1958,positive,photobook_landmark_success,The Americans was published and became Robert Frank's defining photographic project.,https://www.nga.gov/features/robert-frank/the-americans-1955-1957.html,Robert Frank: The Americans,National Gallery of Art,,high,Major enduring critical/institutional recognition tied to a discrete photographic project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,19
4,15,V5DEVE2_077,Louis Beel,STATUS,1946,positive,prime_minister_accession,Became Prime Minister of the Netherlands.,https://www.rijksoverheid.nl/regering/over-de-regering/kabinetten-sinds-1945/kabinet-beel-i,Kabinet-Beel I,Government of the Netherlands,,high,Direct accession to national executive leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,20
4,15,V5DEVE2_077,Louis Beel,STATUS,1958,positive,prime_minister_reaccession,Returned as Prime Minister in the Beel II cabinet.,https://www.rijksoverheid.nl/regering/over-de-regering/kabinetten-sinds-1945/kabinet-beel-ii,Kabinet-Beel II,Government of the Netherlands,,high,Direct accession to national executive leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,21
4,16,V5DEVE2_078,Cannonball Adderley,PROJECT,1968,positive,grammy_jazz_album_win,"Mercy, Mercy, Mercy received the Grammy for Best Jazz Instrumental Album.",https://www.grammy.com/music-genre/jazz/,Jazz Music & Awards,Recording Academy / Grammy,,high,Major music award tied to a discrete album project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,22
4,17,V5DEVE2_079,Stansfield Turner,STATUS,1977,positive,cia_director_accession,Became Director of Central Intelligence.,https://www.cia.gov/readingroom/document/cia-rdp99-00498r000100010061-6,Stansfield Turner material,CIA Reading Room,,high,Direct accession to national intelligence authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,23
4,18,V5DEVE2_080,François de Menthon,STATUS,1944,positive,justice_minister_accession,Became France's Minister of Justice after the Liberation.,https://www2.assemblee-nationale.fr/sycomore/fiche/5183,François de Menthon,Assemblée nationale,,high,Direct accession to cabinet authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,24
4,18,V5DEVE2_080,François de Menthon,STATUS,1945,negative,justice_minister_exit,Left the post of Minister of Justice in 1945.,https://www2.assemblee-nationale.fr/sycomore/fiche/5183,François de Menthon,Assemblée nationale,,high,Direct loss of cabinet authority; retained for later semantic QA on routine versus adverse exit.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,25
4,19,V5DEVE2_081,Hans-Jochen Vogel,STATUS,1960,positive,mayor_accession,Became Lord Mayor of Munich.,https://www.bundesfinanzministerium.de/Content/DE/Pressemitteilungen/Briefmarken/2026/2026-02-23-sonderpostwertzeichen-hans-jochen-vogel.html,Sonderpostwertzeichen Hans-Jochen Vogel,German Federal Ministry of Finance,,high,Direct accession to major municipal executive authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,26
4,19,V5DEVE2_081,Hans-Jochen Vogel,STATUS,1983,negative,federal_election_loss,Lost the 1983 federal election as the SPD's candidate for chancellor.,https://www.bundesfinanzministerium.de/Content/DE/Pressemitteilungen/Briefmarken/2026/2026-02-23-sonderpostwertzeichen-hans-jochen-vogel.html,Sonderpostwertzeichen Hans-Jochen Vogel,German Federal Ministry of Finance,,high,Direct electoral defeat for national executive authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,27
4,20,V5DEVE2_082,Dries van Agt,STATUS,1977,positive,prime_minister_accession,Became Prime Minister of the Netherlands.,https://www.rijksoverheid.nl/regering/over-de-regering/kabinetten-sinds-1945/kabinet-van-agt-i,Kabinet-Van Agt I,Government of the Netherlands,,high,Direct accession to national executive leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,28
