batch_id,research_order_in_batch,subject_id,name,preassigned_axis,event_year,polarity,event_type,event_description,source_url,source_title,source_publisher,source_date,source_quality,eligibility_note,exclude,exclude_reason,source_batch_file,source_batch,event_row_in_batch,source_quality_norm,fuzzy_primary_semantics
2,18,V5DEVE2_039,Joshua Logan,PROJECT,1950,positive,pulitzer_drama_win,Shared the Pulitzer Prize for Drama for South Pacific.,https://www.pulitzer.org/winners/richard-rodgers-oscar-hammerstein-ii-and-joshua-logan,"Richard Rodgers, Oscar Hammerstein II and Joshua Logan",The Pulitzer Prizes,,high,Major project-specific writing/theatre award.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_02/V5_DEV_EXPANSION_E2_BATCH_02_EVENTS.csv,2,28,high,False
2,20,V5DEVE2_041,Anne Finucane,STATUS,2015,positive,bank_vice_chair_accession,"Served as vice chairman of Bank of America, a top executive leadership role.",https://www.sec.gov/Archives/edgar/data/70858/000119312521257413/d305216dex991.htm,Bank of America Announces Senior Leadership Changes,Bank of America / SEC,,high,Formal accession/tenure in top corporate authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_02/V5_DEV_EXPANSION_E2_BATCH_02_EVENTS.csv,2,30,high,False
2,21,V5DEVE2_042,Massimo D'Alema,STATUS,1998,positive,prime_minister_accession,Became Prime Minister of Italy.,https://www.senato.it/leg/13/BGT/Schede/Attsen/00000750.htm,Massimo D'Alema,Senato della Repubblica,,high,Direct accession to national executive leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_02/V5_DEV_EXPANSION_E2_BATCH_02_EVENTS.csv,2,32,high,False
2,21,V5DEVE2_042,Massimo D'Alema,STATUS,2000,negative,prime_minister_resignation,Resigned as Prime Minister after political setbacks.,https://www.senato.it/leg/13/BGT/Schede/Attsen/00000750.htm,Massimo D'Alema,Senato della Repubblica,,high,Direct loss of top national executive authority through resignation.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_02/V5_DEV_EXPANSION_E2_BATCH_02_EVENTS.csv,2,33,high,False
3,2,V5DEVE2_044,Bertrand Blier,PROJECT,1989,positive,cannes_grand_prix_win,Trop belle pour toi won the Grand Prix at Cannes.,https://www.festival-cannes.com/en/p/bertrand-blier/,Bertrand Blier,Festival de Cannes,,high,Major international festival award tied to a discrete film project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,2,high,False
3,2,V5DEVE2_044,Bertrand Blier,PROJECT,1990,positive,cesar_director_win,Received César recognition for directing Trop belle pour toi.,https://www.academie-cinema.org/personnes/bertrand-blier-172946/,Bertrand Blier,Académie des César,,high,Major national film award tied to a discrete project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,3,high,False
3,4,V5DEVE2_046,Rudi Altig,COMPETITIVE,1966,positive,road_world_championship_win,Won the professional road cycling world championship at the Nürburgring.,https://www1.wdr.de/stichtag/stichtag-rudi-altig-weltmeister-100.html,Rudi Altig wird Straßen-Weltmeister,WDR,,high,Direct world championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,5,high,False
3,6,V5DEVE2_048,Pierre Hermé,STATUS,1998,positive,company_founder_accession,Founded Maison Pierre Hermé Paris.,https://www.pierreherme.com/en/pierre-herme-portrait,Pierre Hermé,Maison Pierre Hermé Paris,,high,Founder-level organizational authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,8,high,False
3,7,V5DEVE2_049,Raymond Domenech,COMPETITIVE,2006,negative,world_cup_final_loss,"As France head coach, finished runner-up after losing the FIFA World Cup final.",https://www.fff.fr/equipe-nationale/selectionneur/86-raymond-domenech/fiche.html,Raymond Domenech,French Football Federation,,high,Direct defeat in the sport's premier international championship final.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,9,high,False
3,9,V5DEVE2_051,Clark Gable,STATUS,1942,positive,military_officer_commission,Entered commissioned military service during World War II and served as an officer in the U.S. Army Air Forces.,https://www.nationalmuseum.af.mil/Visit/Museum-Exhibits/Fact-Sheets/Display/Article/196680/maj-clark-gable/,Maj. Clark Gable,National Museum of the U.S. Air Force,,high,Formal accession to commissioned military authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,11,high,False
3,11,V5DEVE2_053,Alex Harvey,PROJECT,1975,positive,album_chart_success,The Sensational Alex Harvey Band achieved major UK chart success during its mid-1970s peak.,https://www.officialcharts.com/artist/15393/sensational-alex-harvey-band/,Sensational Alex Harvey Band,Official Charts Company,,high,Commercial chart success tied to discrete recordings.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,14,high,False
3,13,V5DEVE2_055,Gilles Simon,COMPETITIVE,2008,positive,atp_title_win,Won ATP singles titles in Indianapolis and Bucharest during the 2008 season.,https://www.atptour.com/en/scores/results-archive?year=2008,Results Archive 2008,ATP Tour,,high,Direct professional tour title wins.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,16,high,False
3,15,V5DEVE2_057,Arthur Ashe,STATUS,1972,positive,players_association_founder_leadership,Was a founder of the Association of Tennis Professionals and later served as its president.,https://www.atptour.com/en/players/arthur-ashe/a063/bio,Arthur Ashe | Bio,ATP Tour,,high,Formal leadership authority in the players' association.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,18,high,False
3,15,V5DEVE2_057,Arthur Ashe,STATUS,1981,positive,davis_cup_captain_accession,Began serving as U.S. Davis Cup captain.,https://www.atptour.com/en/players/arthur-ashe/a063/bio,Arthur Ashe | Bio,ATP Tour,,high,Formal national-team leadership accession.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,19,high,False
3,16,V5DEVE2_058,Hugues Aufray,PROJECT,1964,positive,eurovision_top_five_finish,Finished fourth for France at the Eurovision Song Contest.,https://www.eurovision.com/eurovision-song-contest/copenhagen-1964/participants/hugues-aufray/,Hugues Aufray - France | Copenhagen 1964,Eurovision / EBU,,high,Major international song-contest result tied to a discrete song project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,20,high,False
3,17,V5DEVE2_059,Brent Scowcroft,STATUS,1975,positive,national_security_advisor_accession,Became U.S. National Security Advisor.,https://georgewbush-whitehouse.archives.gov/nsc/history.html,History of the National Security Council,White House archive,,high,Direct accession to senior national-security authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,21,high,False
3,17,V5DEVE2_059,Brent Scowcroft,STATUS,1989,positive,national_security_advisor_reaccession,Returned as U.S. National Security Advisor under President George H. W. Bush.,https://georgewbush-whitehouse.archives.gov/nsc/history.html,History of the National Security Council,White House archive,,high,Direct accession to senior national-security authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,22,high,False
3,18,V5DEVE2_060,Giancarlo Cito,STATUS,1992,negative,municipal_authority_loss,His local political authority was removed through a formal government dissolution action.,https://www.gazzettaufficiale.it/atto/serie_generale/caricaArticoloDefault/originario?atto.codiceRedazionale=092A1552&atto.dataPubblicazioneGazzetta=1992-04-04&atto.tipoProvvedimento=DECRETO,Decreto,Gazzetta Ufficiale della Repubblica Italiana,,high,Direct formal loss of public authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,23,high,False
3,19,V5DEVE2_061,Giuseppe Pella,STATUS,1953,positive,prime_minister_accession,Became Prime Minister of Italy.,https://history.state.gov/historicaldocuments/frus1952-54v08/d160,Foreign Relations of the United States,U.S. Department of State,,high,Direct accession to national executive leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,24,high,False
3,19,V5DEVE2_061,Giuseppe Pella,STATUS,1954,negative,prime_minister_resignation,Resigned as Prime Minister in January 1954.,https://history.state.gov/historicaldocuments/frus1952-54v08/d160,Foreign Relations of the United States,U.S. Department of State,,high,Direct loss of top national executive authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,25,high,False
3,19,V5DEVE2_061,Giuseppe Pella,STATUS,1954,positive,european_parliament_president_accession,"Became President of the Common Assembly, a predecessor of the European Parliament.",https://www.europarl.europa.eu/former_ep_presidents/president-fontaine/former/en/asscom.htm,Former E.P. Presidents,European Parliament,,high,Direct accession to supranational parliamentary leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_03/V5_DEV_EXPANSION_E2_BATCH_03_EVENTS.csv,3,26,high,False
4,2,V5DEVE2_064,Michel Gondry,PROJECT,2005,positive,academy_award_screenplay_win,Won the Academy Award for Original Screenplay for Eternal Sunshine of the Spotless Mind.,https://www.oscars.org/oscars/ceremonies/2005/A--E,2005 Academy Awards,Academy of Motion Picture Arts and Sciences,,high,Major international award tied to a discrete film project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,2,high,False
4,3,V5DEVE2_065,Karl Kaufmann,STATUS,1933,positive,regional_governor_authority_accession,Held top Nazi Party and state authority in Hamburg as Gauleiter and Reich governor.,https://www.ndr.de/der_ndr/unternehmen/chronik/Gauleiter-Karl-Kaufmann-spricht-zu-Hamburgern%2Caudio34040.html,Gauleiter Karl Kaufmann spricht zu Hamburgern,NDR,,high,"Formal accession/tenure in regional political authority; coded neutrally as authority, not moral approval.",False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,3,high,False
4,4,V5DEVE2_066,Wyomia Tyus,COMPETITIVE,1964,positive,olympic_100m_gold,Won Olympic gold in the women's 100 metres.,https://www.teamusa.com/hall-of-fame/hall-of-fame-members/wyomia-tyus,Wyomia Tyus,Team USA Hall of Fame,,high,Direct Olympic championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,4,high,False
4,4,V5DEVE2_066,Wyomia Tyus,COMPETITIVE,1968,positive,olympic_100m_gold,Successfully defended the Olympic 100 metres title and also won relay gold.,https://www.teamusa.com/hall-of-fame/hall-of-fame-members/wyomia-tyus,Wyomia Tyus,Team USA Hall of Fame,,high,Direct Olympic championship wins.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,5,high,False
4,5,V5DEVE2_067,James McAvoy,PROJECT,2008,positive,bafta_leading_actor_nomination,"Received major awards recognition for Atonement, including a BAFTA leading-actor nomination.",https://www.bafta.org/awards/film/leading-actor/,Leading Actor,BAFTA,,high,Major national film-award recognition tied to a discrete acting project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,6,high,False
4,6,V5DEVE2_068,Jacques Calvet,STATUS,1984,positive,automaker_chairman_accession,Took leadership of PSA Peugeot Citroën.,https://www.media.stellantis.com/em-en/psa-archive/press/tribute-to-jacques-calvet,Tribute to Jacques Calvet,Stellantis / PSA archive,,high,Formal accession to top corporate authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,7,high,False
4,7,V5DEVE2_069,Roman Gabriel,COMPETITIVE,1969,positive,nfl_mvp,Was named the Associated Press NFL Most Valuable Player.,https://www.nfl.com/news/former-rams-eagles-qb-roman-gabriel-dies-at-age-83,"Former Rams, Eagles QB Roman Gabriel dies at age 83",NFL,,high,Major league-wide competitive award.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,9,high,False
4,11,V5DEVE2_073,Vittorio De Sica,PROJECT,1948,positive,academy_foreign_film_recognition,Bicycle Thieves became an internationally recognized award-winning film project.,https://www.oscars.org/oscars/ceremonies/1950,Academy Awards,Academy of Motion Picture Arts and Sciences,,high,Major international award recognition tied to a discrete directed film.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,13,high,False
4,11,V5DEVE2_073,Vittorio De Sica,PROJECT,1972,positive,academy_foreign_language_film_win,The Garden of the Finzi-Continis won the Academy Award for Foreign Language Film.,https://www.oscars.org/oscars/ceremonies/1972,1972 Academy Awards,Academy of Motion Picture Arts and Sciences,,high,Major international award tied to a discrete directed film.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,14,high,False
4,12,V5DEVE2_074,James Day Hodgson,STATUS,1970,positive,labor_secretary_accession,Became U.S. Secretary of Labor.,https://www.dol.gov/general/aboutdol/history/hodgson,James D. Hodgson,U.S. Department of Labor,,high,Direct accession to federal cabinet authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,15,high,False
4,12,V5DEVE2_074,James Day Hodgson,STATUS,1974,positive,ambassador_accession,Became U.S. Ambassador to Japan.,https://history.state.gov/departmenthistory/people/hodgson-james-day,James Day Hodgson,U.S. Department of State,,high,Direct accession to senior diplomatic authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,16,high,False
4,15,V5DEVE2_077,Louis Beel,STATUS,1946,positive,prime_minister_accession,Became Prime Minister of the Netherlands.,https://www.rijksoverheid.nl/regering/over-de-regering/kabinetten-sinds-1945/kabinet-beel-i,Kabinet-Beel I,Government of the Netherlands,,high,Direct accession to national executive leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,20,high,False
4,15,V5DEVE2_077,Louis Beel,STATUS,1958,positive,prime_minister_reaccession,Returned as Prime Minister in the Beel II cabinet.,https://www.rijksoverheid.nl/regering/over-de-regering/kabinetten-sinds-1945/kabinet-beel-ii,Kabinet-Beel II,Government of the Netherlands,,high,Direct accession to national executive leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,21,high,False
4,16,V5DEVE2_078,Cannonball Adderley,PROJECT,1968,positive,grammy_jazz_album_win,"Mercy, Mercy, Mercy received the Grammy for Best Jazz Instrumental Album.",https://www.grammy.com/music-genre/jazz/,Jazz Music & Awards,Recording Academy / Grammy,,high,Major music award tied to a discrete album project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,22,high,False
4,17,V5DEVE2_079,Stansfield Turner,STATUS,1977,positive,cia_director_accession,Became Director of Central Intelligence.,https://www.cia.gov/readingroom/document/cia-rdp99-00498r000100010061-6,Stansfield Turner material,CIA Reading Room,,high,Direct accession to national intelligence authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,23,high,False
4,18,V5DEVE2_080,François de Menthon,STATUS,1944,positive,justice_minister_accession,Became France's Minister of Justice after the Liberation.,https://www2.assemblee-nationale.fr/sycomore/fiche/5183,François de Menthon,Assemblée nationale,,high,Direct accession to cabinet authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,24,high,False
4,18,V5DEVE2_080,François de Menthon,STATUS,1945,negative,justice_minister_exit,Left the post of Minister of Justice in 1945.,https://www2.assemblee-nationale.fr/sycomore/fiche/5183,François de Menthon,Assemblée nationale,,high,Direct loss of cabinet authority; retained for later semantic QA on routine versus adverse exit.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,25,high,False
4,19,V5DEVE2_081,Hans-Jochen Vogel,STATUS,1960,positive,mayor_accession,Became Lord Mayor of Munich.,https://www.bundesfinanzministerium.de/Content/DE/Pressemitteilungen/Briefmarken/2026/2026-02-23-sonderpostwertzeichen-hans-jochen-vogel.html,Sonderpostwertzeichen Hans-Jochen Vogel,German Federal Ministry of Finance,,high,Direct accession to major municipal executive authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,26,high,False
4,19,V5DEVE2_081,Hans-Jochen Vogel,STATUS,1983,negative,federal_election_loss,Lost the 1983 federal election as the SPD's candidate for chancellor.,https://www.bundesfinanzministerium.de/Content/DE/Pressemitteilungen/Briefmarken/2026/2026-02-23-sonderpostwertzeichen-hans-jochen-vogel.html,Sonderpostwertzeichen Hans-Jochen Vogel,German Federal Ministry of Finance,,high,Direct electoral defeat for national executive authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,27,high,False
4,20,V5DEVE2_082,Dries van Agt,STATUS,1977,positive,prime_minister_accession,Became Prime Minister of the Netherlands.,https://www.rijksoverheid.nl/regering/over-de-regering/kabinetten-sinds-1945/kabinet-van-agt-i,Kabinet-Van Agt I,Government of the Netherlands,,high,Direct accession to national executive leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_04/V5_DEV_EXPANSION_E2_BATCH_04_EVENTS.csv,4,28,high,False
5,1,V5DEVE2_083,Valentino Rossi,COMPETITIVE,2001,positive,motorcycle_world_title,Won the premier-class motorcycle racing world championship.,https://global.yamaha-motor.com/race/release/2017/001/,Valentino Rossi career reference,Yamaha Motor,,high,Direct world championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,1,high,False
5,1,V5DEVE2_083,Valentino Rossi,COMPETITIVE,2006,negative,motorcycle_world_title_runner_up,Lost the premier-class world championship after entering the final round in contention.,https://global.yamaha-motor.com/race/release/2017/001/,Valentino Rossi career reference,Yamaha Motor,,high,Direct defeat for the season world championship.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,2,high,False
5,2,V5DEVE2_084,Bourvil,PROJECT,1956,positive,venice_best_actor_win,Won the Volpi Cup for Best Actor at the Venice Film Festival.,https://asac.labiennale.org/attivita/cinema/4618,Cinema 1956 archive,La Biennale di Venezia,,high,Major international film-festival acting award.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,3,high,False
5,4,V5DEVE2_086,Sébastien Grosjean,COMPETITIVE,2001,positive,masters_series_title_win,Won the Paris Masters singles title.,https://www.atptour.com/en/scores/results-archive?year=2001,Results Archive 2001,ATP Tour,,high,Direct Masters-level professional title win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,5,high,False
5,5,V5DEVE2_087,Jean Dujardin,PROJECT,2011,positive,cannes_best_actor_win,Won Best Actor at Cannes for The Artist.,https://www.festival-cannes.com/en/retrospective/2011/awards/,Awards 2011,Festival de Cannes,,high,Major international festival acting award tied to a discrete film project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,6,high,False
5,6,V5DEVE2_088,Gaetano Martino,STATUS,1954,positive,foreign_minister_accession,Became Italy's Minister of Foreign Affairs.,https://www.esteri.it/en/ministero/storia/ministri_esteri/gaetano_martino/,Gaetano Martino,Italian Ministry of Foreign Affairs,,high,Direct accession to cabinet authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,7,high,False
5,6,V5DEVE2_088,Gaetano Martino,STATUS,1962,positive,european_parliament_president_accession,Became President of the European Parliamentary Assembly.,https://the-president.europarl.europa.eu/en/the-presidency,The Presidency,European Parliament,,high,Direct accession to supranational parliamentary leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,8,high,False
5,8,V5DEVE2_090,Sabine Azéma,PROJECT,1985,positive,cesar_best_actress_win,Won the César for Best Actress.,https://www.academie-cinema.org/personnes/sabine-azema-172509/,Sabine Azéma,Académie des César,,high,Major national film award tied to a discrete acting project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,10,high,False
5,8,V5DEVE2_090,Sabine Azéma,PROJECT,1987,positive,cesar_best_actress_win,Won a second César for Best Actress.,https://www.academie-cinema.org/personnes/sabine-azema-172509/,Sabine Azéma,Académie des César,,high,Major national film award tied to a discrete acting project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,11,high,False
5,10,V5DEVE2_092,Alex Olmedo,COMPETITIVE,1959,positive,australian_championships_title,Won the Australian Championships singles title.,https://www.tennisfame.com/hall-of-famers/inductees/alex-olmedo/,Alex Olmedo,International Tennis Hall of Fame,,high,Direct major singles championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,13,high,False
5,10,V5DEVE2_092,Alex Olmedo,COMPETITIVE,1959,positive,wimbledon_title,Won the Wimbledon singles title.,https://www.tennisfame.com/hall-of-famers/inductees/alex-olmedo/,Alex Olmedo,International Tennis Hall of Fame,,high,Direct major singles championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,14,high,False
5,10,V5DEVE2_092,Alex Olmedo,COMPETITIVE,1959,negative,us_championships_final_loss,Finished runner-up at the U.S. Championships.,https://www.tennisfame.com/hall-of-famers/inductees/alex-olmedo/,Alex Olmedo,International Tennis Hall of Fame,,high,Direct defeat in a major singles final.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,15,high,False
5,11,V5DEVE2_093,Jake Gyllenhaal,PROJECT,2006,positive,academy_award_supporting_actor_nomination,Received an Academy Award nomination for Actor in a Supporting Role for Brokeback Mountain.,https://www.oscars.org/oscars/ceremonies/2006/N,2006 Academy Awards,Academy of Motion Picture Arts and Sciences,,high,Major international film-award recognition tied to a discrete acting project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,16,high,False
5,12,V5DEVE2_094,Tarcisio Bertone,STATUS,2006,positive,secretary_of_state_accession,Became Cardinal Secretary of State of the Holy See.,https://press.vatican.va/content/salastampa/en/documentation/cardinali_biografie/cardinali_bio_bertone_t.html,Cardinal Tarcisio Bertone,Holy See Press Office,,high,Direct accession to top institutional authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,17,high,False
5,14,V5DEVE2_096,Patricia Kaas,PROJECT,2009,positive,eurovision_top_ten_finish,Finished eighth for France at the Eurovision Song Contest with Et S'il Fallait Le Faire.,https://www.eurovision.com/eurovision-song-contest/moscow-2009/participants/patricia-kaas/,Patricia Kaas - France | Moscow 2009,Eurovision / EBU,,high,Major international song-contest top-ten result tied to a discrete song project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,20,high,False
5,15,V5DEVE2_097,António de Spínola,STATUS,1974,positive,president_accession,Became President of Portugal after the Carnation Revolution.,https://www.presidencia.pt/en-en/president-of-the-republic/the-presidency/previous-presidents/antonio-de-spinola/,António de Spínola,Presidency of Portugal,,high,Direct accession to the highest national office.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,21,high,False
5,15,V5DEVE2_097,António de Spínola,STATUS,1974,negative,presidential_resignation,Resigned as President of Portugal in September 1974.,https://www.presidencia.pt/en-en/president-of-the-republic/the-presidency/previous-presidents/antonio-de-spinola/,António de Spínola,Presidency of Portugal,,high,Direct loss of the highest national office through resignation.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,22,high,False
5,16,V5DEVE2_098,Donald O'Connor,PROJECT,1953,positive,golden_globe_actor_win,Won a Golden Globe for Singin' in the Rain.,https://goldenglobes.com/film/singin-in-the-rain/,Singin' in the Rain,Golden Globes,,high,Major film award tied to a discrete acting project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,23,high,False
5,17,V5DEVE2_099,Jack Welch,STATUS,1981,positive,ge_chairman_ceo_accession,Became chairman and CEO of General Electric.,https://www.ge.com/news/reports/jack-welch-the-ultimate-manager-who-oversaw-ges-rise-to-the-most-valuable-company-dies-at-84,"Jack Welch, The 'Ultimate Manager'",GE News,,high,Direct accession to top corporate authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,24,high,False
5,18,V5DEVE2_100,Giorgio Armani,STATUS,1975,positive,fashion_house_founder_accession,Founded the Giorgio Armani fashion house in Milan.,https://www.armani.com/en-fr/giorgio-armani/experience/about-giorgio-armani/,The History and Identity of the Giorgio Armani Fashion House,Giorgio Armani,,high,Founder-level organizational authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,26,high,False
5,19,V5DEVE2_101,Baltasar Garzón,STATUS,2012,negative,judicial_disqualification,Lost his judicial office after an eleven-year special disqualification judgment was enforced.,https://www.poderjudicial.es/portal/site/cgpj/menuitem.65d2c4456b6ddb628e635fc1dc432ea0/?lang_choosen=en&vgnextchannel=a64e3da6cbe0a210VgnVCM100000cb34e20aRCRD&vgnextfmt=default&vgnextlocale=en&vgnextoid=8c208c1bf9a95310VgnVCM1000006f48ac0aRCRD,CGPJ agrees to comply with Supreme Court judgment,General Council of the Judiciary of Spain,,high,Direct formal loss of judicial authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,28,high,False
